text,label
Yan na naman patalastas ni binay.,1
puta kelangan ipangalandakan na nognog ka binay puta alam na namin nuon pa,1
HOMAYGAHD Mar Roxas! Enough with the paawa ADS! I want to bite my elbow everytime I see it! #ElectionNears,1
"when du30, poe, miriam wins. partywhen mar, binay wins. war",1
Napakaimmature ng ginawa ng team roxas and trillanes about sa black propaganda na inere nila sa national tv. ??,1
I don't know ha but there's just something about mar roxas face that screams fake to me idek #DuterteTillTheEnd,1
"SORRY TO SAY PERO MGA BOBO ANG BUMOTO KAY ROXAS, BINAY https://t.co/2OQT5ivsOF",1
"flying fucks for Mar Roxas, nakakaawa ang advertisement mo.",1
"@_jsanchez14 ang bobobo lang ng comments haha di raw naka attend si mar kasi takot kay duterte, maitim daw si binay ganun ??????",1
Wag lang si Roxas at Binay pleaseeee :'(((,1
"@Bro_coolness Haha joke edi, Sunog, punggok, laki sa imburnal, pero si tulad ng iba, tostado pa rin, yan si Binay",1
Kainis naman ng commercial ni binay,1
Nakakaasar ang t.v adds ni Mar Roxas ??????,1
@fugou @jenktheradical @commrguanzon @MARoxas mas ok p kung si poe kung manalo wag lng si @MARoxas juicekolord! Disaster ang pinas,1
"Your Roxas, your Poe, your Binay chickened out. They didn't show up in La Salle. OUR Duterte was there.Says a lot. Or rather, enough said.",1
Had to walk out of the sala cant stand help is this my family,1
So what’s the strategy behind Duterte’s derogatory remarks about women and the Pope? Poeple give him too much credit #NOTODUTERTE,1
True.. Dapat na screen out ung Binay . ang tanda na nag boboo pa sa crowd.. Hahaha kadiri!  https://t.co/d3meqUPuoU,1
Binay the most corrupt piece of shit this world has seen and a fucking fake ass person,1
"Kasuka-suka ang video nina Mar Roxas at Binay. Quoting @Senyora, ""Pwe!""",1
"So what's next Abs Cbn, special appearance of Mar Roxas in Pangako Sa'yo then special number of LP Senatorial bets in ASAP? Sows naman",1
"@jefk_rew @chuan_sheila @chitomirandajr when Sheryl Cruz stated that Grace Poe was not ready to run for President, boy she was correct!",1
Kapal din neto ni binay e. Ka-bad trip yung commercial ??,1
"""Maganda mata ni binay, corrupt ng corrupt"" :(((((((((( hahahahahahahahahahahaha",1
#VoteMaineFPP #KCA,1
sadiyang tanga 'tong si Mar Roxas e no? tinatakpan pa yung butas ng kaso sa laglag bala sa NAIA! wag kami uyy! taniman kita ng bala sa ulo e,1
Buti nga sayo epal ka Trillanes. #BoycottABSCBN #NoToLP #NoToROXAS #NoToROBREDO #YesToDUTERTE https://t.co/Ap87dV6XDT,1
"Mar Roxas, can you please just stop being a Renley Baratheon :/",1
"Only BINAY, sino pa ba? Natawa ako hahahahaha punyeta! ????????",1
@InquirerMobile @JVRufinoINQ #VotePH2016 How can Binay have a decent plan when he and his son are indicted for corruption? #LINE,1
Spell hallucination. M-A-R. ?? #VotePH2016 #Halalan2016 #DU30 #PHVoteDuterte  https://t.co/0kb6zPY6bJ,1
Tama kaming mga maka Duterte ano! Halata na si Mar at Poe. #AyawSaDILAW,1
"This TV Ad against Binay is so gay. More so, all political ads are non-sense and useless. ??",1
@iamatesmile WOW! So good pala ang pagbili ng boto ng kampo ni ROXAS?! Pakshet ?? #Eleksyon2016,1
"Nakakaasar na commercials ni Binay ha! Lalo na 'yung Nognog, Pandak so whatever! Ang yaman ha!",1
BOBO-to niyo parin ba si Mar Roxas?,1
Binay napaka annoying na talaga ng ads. Oo nakakuha ng attention pero hindi ibig sabihin sayo na yung boto namin. Tsss ??,1
Lord utang na loob wag sina Roxas at Binay.,1
Fuck You Mar Roxas!,1
Binay binabalaan na kita ha. Don't me.,1
Walang imposible sa dayaang matuwid. Habol Mar Roxas! 6M na LANG!!! #Eleksyon2016 ??????,1
@JCSibayan23 maniniwala pa ako na landslide si du30 pero putcha Roxas 2nd? Ahahhaha,1
Since Round1 till now round3 na ng debate ayan pdin issue nya kay poe.Pero yung pangungurakot nya! Nako dont us binay?? #PiliPinasDebates2016,1
Tangina ni binay,1
#PiliPinasDebates2016,1
"Hindi ka magiging Pangulo ng Pilipinas, Mar Roxas. You do not deserve it. You won't get it. Kakahiya ka, elitista at matapobre. ??",1
Taena ni Binay hahahaha nasa TOP 5 nanaman.,1
"What a sight for sore eyes! Ugh!!! ???? This is not okay, Kokey! Ay, Binay pala!  https://t.co/yQn4AcjMur",1
"No to Mar Roxas na iresponsable, Grace Poe na hindi filipino, Jejomar Binay na korap https://t.co/7nUVpOnfWU",1
"Allies of Poe, Binay and Roxas are now switching to Duterte.From Roxas to Poe to Binay ---&gt; #Duterte #SwitchToDuterte #DU30 #AyawSaDILAW",1
Pero wag nyo parin I boto si binay utang na loob.,1
"@krizzy_kalerqui Also, Binay said that it was the camp of Roxas who is trying to destroy Poe. Does he think that we're hypocrites?",1
Oo ikaw yun! Pressuring Poe to give way! Grabe k! Bahala kayo basta Duterte Cayetano ako #AyawSaDILAW #RoxasQuitNow  https://t.co/lFQEl76JPe,1
Wag nating hayaan na maloko tayo ng mga pu litikong yan. Kay Binay na tayo #OnlyBinayUNAsaSeniorCitizen,1
Just why are people praising that Mar Roxas? ?? please stop,1
If Roxas wins I'm gonna lose my shit because it's obvious that Duterte will win.  #DayaangDILAW,1
"Since I am not a registered voter yet, i requested him to vote Poe/Santiago for pres and Trillanes for VP. boooo Mar Roxas.",1
"Ako lang ba ang naiinis sa mga nasigaw ng ""OLNY BINAY""?",1
Natatakot tlaga akong isipin na si Binay magiging pres. :(( Di ko pa pala nasabi kay dad plano ko if ever na maging pres. si Binay. Hahaha,1
RT @kevinxkirby: Only Binay ? hahaha Wag kang peler :) Dami niyo kayang magnanakaw :D https://t.co/EGFhGWTFuI,1
"Just watched Wanted President: GMA, the exclusive interview of Mike Enriquez to VP Binay. It was really shocking and extremely upsetting ??????",1
Kwento mo binay at mar. Bwiset kayo. Hahaha,1
kaya siguro umabot ng milyon yung boto kay MAR ROXAS dahil sa pag-inom nya sa plato at pag-kain nya sa baso! HAHAHAHA #Eleksyon2016,1
Nonsense mga Dada mo ateng! Siguro may anumalya ka din o baka isa ka sa mga binayaran para siraan si DU30. https://t.co/YlB8ddFsRg,1
RT @TedPylon: Kahit sino wag lang ang magnanakaw na sk Binay. Ikaw siguro nagtanong sakin nito... @Neil_Kardashian http://t.co/4j1XkhIUzI,1
"Duterte on Poe citizenship issue: ""Do not mess up with the Constitution."" UHM doesn't he violate the Constitution with his DDS?",1
Mar Roxas ang Pangarap mo magnakaw at ilubog ang Pilipinas! Nkilala ka nmin sa kapalpakan #AyawSaDILAW,1
Impossible yan @alanpcayetano wag nyo lokohin taong bayan sa 6 moths na yan! BinGo kame! Si Binay lamang ang maypolitcal will na hindi paasa,1
Binay is the center of bully for this night ORAYT!,1
PUTANGINA BINAY TIGILAN MO KMI!,1
Wooo lutong ng PI ko sa commercial ni Binay. ??,1
"Can you image if the likes of VP Binay would win, will 7.7M Filipinos who escaped poverty be poor again? More will be poor? #politicsph",1
"yung kapit bahay namin ngaun nag babangayan dahil sa DUTERTE vs BINAY.,taz biglang nag sumbatan at murahan.,puta laughtrip.,",1
nognog. pandak. laki sa hirap. period.... WAG KANG ANO BINAY!,1
Debate pleaaaase.... ROXAS vs. BINAY vs. POE vs. SANTIAGO. RIP to those first three. daang matuwid .l.,1
"Pansin niyo? Wala ka man lang maririnig na magagandang bagay about Duterte, Poe or Binay mula sa news nila.Puro demolition job! #BiasABSCBN",1
I liked a @YouTube video from @rapplerdotcom https://t.co/9uzbnk8kZ4 Duterte on Mar Roxas: He's the most incompetent Filipino to,1
DJ Padilla is endorsing Mar Roxas. Sya lang ang nadala sa PERA. Yung ibang celebs ginamit ang utak sa pagpili ng susuportahan na Politiko.,1
si mar roxas nga ba ang bagong new evil boss ng mga minions? :))) https://t.co/5xnzj7DdT1,1
kaumay itong binay ad,1
"RT @ayanap09: Dear ABSCBN, Bat puro MAR ROXAS. Sobrang bias? :) #NotSurprised #NoToMarRoxas",1
Wag lang talaga si Mar roxas! Ewan ko na lang kung ano mangyari sa bansa.,1
Nagpapalakas si BINAY,1
SHOCKS! Pangalawa na si Mar Roxas. Maya-maya 1 na yan. #dilawangdayaan,1
Yung boyfriend kong galit na galit kay Binay ??????,1
"Kung naniniwala ka pa kay VP Binay, ewan ko na lang sayo! https://t.co/GXsIeP6fqB",1
"If it is Duterte or Miriam, i'd be happy. If it is Poe, pwedeng pwede.  If it is Mar, heck no. #Election2016",1
#Halalan2016,1
#NogNogHambog,1
Only Binay ang may kaya nun! #Binay2016 https://t.co/QEQnsK67Gm,1
@aymkimarrianne hoy binay?! May problem ka sa Aldub? ?? Bitter ka? Hahaha,1
Manalo na lahat basta wag lang si #MarRoxas #DayaangDILAW #DayaanMOVES #DayaangMatuwid,1
@Querido0328 eww screw Mar Roxas—desperate candidate!,1
tangina mar roxas will bring leni robredo down &lt;/3,1
Hay naku Mar Roxas tumigil ka nga. Wala kang maitutulong sa sitwasyon ng mga otwolistas ngayon. Haha! #OTWOLTheHardestDecision,1
Si Miriam? Siya ang sagot,1
baduy nung commercial ni Binay.,1
Ewan ko sa inyo Jejomar Binay at Mar Roxas! Mga wala kayong kwenta! Kurakot! Buwaya! Tang Yna nyo!,1
"Mar Roxas come up with this plan. Please share the info. Dunno if this true. Desperate times, desperate measures tlg https://t.co/2s388T2vWY",1
Pambansang cockroach ng pilipinas: BINAY????????,1
"Kay Binay, hayahay ang buhay....ANO? TUMAHIMIK KA! https://t.co/ijMX7CtnpN",1
"NOT FUNNY, BEASTLY | Binay, Poe, Roxas react to Duterte comment on Australian rape victim #BilangPilipino https://t.co/zq3iHXbVsq",1
"Good job POE, MIRIAM &amp; DU30 supporters! Yan ang unity #AyawSaDILAW",1
Most annoying ad- Mar Roxas and Binay's premature campaign! Nkakasuka! Pwe,1
Is this the guy you want to be Pres.? https://t.co/H8pMWIH3YT,1
Nognog. Pandak. Laki sa hirap. Kamukha ng Prof namen si Binay.,1
"RT @aldrincredible: Kapag nanalo ang mga kandidatong katulad nina Mar Roxas, Binay at lalo na si Alma Moreno, ewan ko na lang kung anong ma…",1
NOGNOG . PANDAK. Haha lait na lait si binay sa ad campaign niya eh . Haha,1
2nd si Mar Roxas??!! What the??!! #Halalan2016 #HalalanResults #DayaangDilaw,1
"Kaya sa Mandaluyong daw sila Honey nag-kick off, kasi baliw lang ang mga boboto sa Team #BINGO Grabe naman! #Binay2016",1
"Calling for Unity is not a statesman's act, try Quitting instead. @MARoxas ##QuitMarRoxas #NotoLP",1
sa mga kamaganak ni #MarRoxas #Binay #Poe tingin nyo ba karapat-dapat iboto mga kamaganak nyo? dahil sikat? wag kau tanga isipin ang bayan!,1
Bakit pangit si binay?,1
"Wtf! Ganun ba kababaw kaligayahan ko sa twing nakaka basa ako ng ""Binay"" nakatawa na ko. Pano pa kaya pag Beyonce Binay pa ???????? ayop ka vice",1
RT @flappiebirdy: Sobrang ganda nung palabas tapos bglang sisingit yung commercial ad ni Binay. Tungunu ??????,1
"KAKAMPI MO ANG BATAS.SYNDICATED, FILIPINO. 15 FEBRUARY 2016 Wala ng makakapigil pa kay Binay ngayon (see https://t.co/I2o2fRK5bb       )",1
"""@ukgdos: Sen. Trillanes: rerespetuhin ko si VP Binay kung manalo siya bilang pangulo"" karesperespeto ba?",1
"Puro kayo alegasyon kay Binay. Wala namang katotohanan. Wag niyo nang siraan si VP, kasi halata namang siya lang malinis sa inyo!",1
Mar Roxas ang cheap cheap mo talaga hahaha bugok ka!!! Talo ka na hahahahaha https://t.co/90FoEpAuKZ,1
"So yung ginawa ni Pnoy na nanawagan kala Poe, Binay, MDS na magkaisa at wag hayaang manalo si Du30 hindi ba dictatorship yun? MARTIAL LAW PA",1
"VP Binay: Senate Blue Ribbon Committee had no intention of giving him time, and avenue for The Truth. Sadly Binay ads: Lies. #PoliticsPH",1
@itsmeMAFJ Utut mo. Para kang si Binay at Mar eh. Sinungaling. Wahahahahhaa,1
#OnlyBinayParehoTayo,1
Hello? Binay is running for President! You cant get lower than that! https://t.co/ZhU4ZSav5I,1
"The most hated people in 2016.Mar, P-Noy, Trillanes, Korina, Poe, Binay, MTRCB People, COMELEC people.  #LunetaDuterteCayetano",1
Kainis ung commercial ni binay ??,1
Ang alam ko DU30 at MDS naglalaban wtf! Why roxas?,1
"When JPE campaigned in Tanauan with FPJ in '04, I had the privilege to scream PUTANGINA MO! at him and Binay and they looked at my direction",1
@VhinCes @gggggaaaaa12 Kailan ka p naging Kristine Hermosa nakakahiya naman si Kristine Hermosa stand for Grace Poe,1
SI BINAY AT ROXAS SARI SARI NA ANG PALABAS SA KANILANG MGA COMMERCIAL DI DAW MAGNANAKAW SI ROXAS TAPOS NOGNOG DAW SI BINAY HAY NAKOOOOO!!!,1
Naririndi talaga ako sa campaign ad ni Binay. ??,1
Ang hot ko na nga tapos makikisabay pa tong panahon. Maging Binay ako nang wala sa oras e. Quing ina.,1
ugh... ang tanga ni mar roxas,1
"I NEG TO DISAGREE. DI IKAW ANG PRESIDENTE KO, BINAY!  https://t.co/Ry6RZShJHa",1
IPON MO OY TANG INA BINAY NOGNOG,1
#Duterte wag ka papatalo sa dilaw! Omg pag talagang biglang maungusan ni roxas si digong mangangarate chop ako sa face!,1
Hanapan n'yo nmn ako ng maskara ni #BINAY. Gagamitin kong costume para manakot.,1
Binay- Dark,1
then what is the opposite of progress? HAHAHAHAHAHAHAHAHAHAHAHAHAHAHA ./. binay nog nog supot kurakot panget,1
@DZMMTeleRadyo Present si Binay sa proclamation rally pero sa senate investigation nya 'no show'..anebeyen:((,1
Nabwisit talaga ako dun sa nakita ko sa FB. Yung kay Binay. Hahaha sorry na ??,1
"either gonna be one of the guys from the matrix, a ninja, or binay in the dark",1
"Of all the presidentiables statements about #TanimBala , that of Mar Roxas failed bigtime.",1
Ulol mar roxas,1
Binay. Nognog. Pandak.,1
Ang Baho Ni Binay... bow! https://t.co/YkDbIvuslP,1
Jusko kapag nanalo talaga to si Mar Roxas siguradong dinaya.,1
"Mar Roxas, grabe para kang desperado. Grabe.",1
"‘GIVE IT UP, MAR, IF YOU CHEAT YOU’LL DESTROY THIS COUNTRY’ - An Open Letter To Mar Roxas https://t.co/Cgl5lNKHOE",1
@jirahtangkad putangina binay pala hanap mo HAHAHAHAHA,1
Nakakabadtrip yung commercial ni binay. Di kami nognog ungas. Ikaw lang.,1
TANIMAN NIYO NGA NG BALA SI MAR ROXAS SA BAG NIYA PAG NASA AIRPORT SIYA. PLEASE LANG AT NANG MAY IDULOT NAMANG MAKABULUHAN YANG MODUS NA YAN,1
"hoy binay, roxas at trillanes, umayos kayo baka mag inarte pa kayo https://t.co/39I40d3CC2",1
Naaano ako dun sa ad ni binay eh ??,1
"I posted 2 photos on Facebook in the album ""ISANG KASINUNGALINGAN! hindi KAMI BINAY O BONGBONG MARCOS,"" https://t.co/LZGRgRrUg7",1
"@haydeedinglasan truly at kamo nakaballer pa na mar roxas/daang matuwid sa mismong botohan, bawal din yun pero wala eh #DayaangDILAW",1
1m nasab si Poe ug Binay tsk,1
"Roxas should change his slogan to ""Masyadong madrama magtrabaho."" #NotoMarRoxas",1
"RT @mgvtrb: I am not sorry I changed my mind about Grace Poe, given the things that I've recently discovered about her.",1
"To avoid getting trolled, I have to bash Mar Roxas' campaign ad first before attacking VP Jojo Binay's &amp; Grace Poe's ads.?????????? ??",1
Ene man segut binay ing kutang ng roxas hay,1
What was the last time you were angry? What happened? — KAHAPON. DAHIL KAY MAR ROXAS! https://t.co/Zvf3Rkzrab,1
Nakakapikon. Ang immature mo Mar Roxas! Kain na kain ng sistema ampota! #NoToRoxas  #AyawSaDILAW #NoMarChance,1
"Kung si Poe or Binay yan at sa dos nasalang, Yari mga tanong at issue na ibabato dyan.. #SayNOtoABSCBN https://t.co/oKOSctOw9i",1
Mar Roxas withdrew his presidential bid. Phishing our sympathies? How would we entrust you the governance if you're showing us incompetence?,1
"#Roxas is now on 2nd place. Should we worry? No to #ElectionFraud, #DapatTama! #Halalan2016 #BilangPilipino https://t.co/VWedVElsiP",1
"Korina Sanchez: ""this is a fight between good and evil"". yes, basically si Mar Roxas ang evil si Duterte ang good.",1
kailangan tlg pg ngbibigay ng relief goods i-beso isa-isa ang inaabutan!? at kodakan tuwing kakain s fastfood ksma mahihirap? #Binay #TraPo,1
Annoying conmercial Ads ni Mar Roxas at Binay ????,1
Hoy Trillanes na pakawala ni Mar Roxas.. Ikay magtigil.. lol,1
Dayaang Dilaw? NANGUNGUNA NA NGA SI DUTERTE. Bwiset! Pangalawa pa si Poe! NASAAN ANG DILAW JOSKO #Halalan2016 #Election2016,1
HINDI NA NGA KAGANDAHANG LALAKI SI BINAY NAGMAMALIIT PA NG KAPWA NIYA PWE #NogNogHambog,1
Duterte till the End. @ABSCBN,1
Hnd si binay ang pinaka corrupt sa pinas.  Kundi yang globe tang ina ka.,1
HAHAHAHAHA! Buti nga! RT @rapplerdotcom: Students roast Binay at UPLB forum: 'Wala namang ganyanan' http://t.co/mzA2MdP8h9 #BinayBwisitsUPLB,1
Papasok ba ako bukas? Wag na! Si Mar Roxas lang naman pupunta dun e. Lawenta. Kung si Duterte o Miriam Defensor. #BulSuBustos,1
"""@uplbperspective: #BinayVisitsUPLB | ER Ejercito: Binay will win in Laguna http://t.co/u0tjwnets2"" WHAT DID I MISS????",1
Can you imagine 150 million pala ang ibinayad sa mga artista na nag kampanya kay Mar Roxas at Leni Robredo.#YolandaFunds,1
"Pag may maitim na dumaan sa Quiapo, Nazareno agad? Di ba pwedeng Binay muna? #NogNogHambog",1
"""Nognog, pandak, pero may nagawa. Yan si Binay."" HALOS IBATO KO ANG TV KAPAG NAKIKITA KO ANG AD NA ITO. ????????????",1
"Sabi ni Senator Grace, si Neil Llamanzares kanyang first and only BF. Si Mar Roxas marahil ang una niyang binasted. Twice.",1
It should be 10M+ Filipinos if Binay did not pocketed the rest of the money #NoToBinay2016  https://t.co/1kxFCvc32O,1
Paging Mar Roxas na gumasta ng mahigit 50 million para sa commercial niya with Daniel Padilla. https://t.co/UD3GPyR8pp,1
"Binay is that so? You don't need to explain your self, after all the corruption's you've been through.",1
Tang ina naiirita ako sa ads ni Binay! ??,1
"Ako lang ba, o nakaka annoy na ang ads ni binay?",1
"Binay, Defensor-Santiago, Duterte &amp; PoeAll protest votes against MarHow many votes does he think he can get if any quit?#RoxasQuitNow",1
4. Chicser ulit,1
"the Binays, all lies for convenience and to fool you. Do not vote Abi Binay in Makati and Jojo Binay. #2016PHVote https://t.co/bui7q3SoLV",1
RT @tijonpaul: @assiprofm The real horror story is if Binay gets elected as President,1
"Notice all of Mar Roxas's postings under his name the word ""sponsored""Ang lakeng kita ng face book puro fake ang like.",1
Di namn mananalo si MAR ROXAS #SoShutUpNaLangSeries,1
"Binay to APEC Traffic: ""Kita niyo na ang palpak na pamahalaan.""On my mind: Puta, di niya ba naisip na kasama siya dun sa pamahalaan. Bobo!",1
Ang galing talaga ni @natoreyes ang daming sinasabi sa mga rally. Eh bakit sa mga corruption ni binay tameme ka? Ikaw basura sa Pilipinas eh,1
Mar Roxas the imbecile :V,1
Tsk! Dapat si Roxas or Binay na lang ang nasa last eh. #Election2016,1
why is the palace  @govph and DILG Sec. Mar Roxas @Official_DILG so silent about the issue with INC?! #MissingInAction #WeakLeadership,1
"If you feel bad about yourself, just remember that Binay prepared a victory speech. Lmao",1
heard the binay's sona tangina nakakabwiset wag kang magmalinis dika maputi????,1
Yung after ng black propaganda ni Mar kay Binay saka naman ieere yung paawa commercial niya. Nakakainit ng ulo!,1
Nangingil ako sa ABS-CBN!!! mukhang pera!!!! Lalong lalo na si Mar roxas!!! Gagawin talaga nila ang lahat para manalo!,1
Yung advertisement ni Binay. stress,1
Yan si binay! Yan talaga siya sariling lait ! XD #ALDUB14thWeeksary,1
"bakit sa plato umiinom si mar roxas ng tubig? at bakit sa baso siya kumakain ng kanin? -_____-, yan ba yung iboboto niyong president?",1
Sympathy ad of Binay. #Epal,1
LAHAT NALANG BA ISISISI NIYO KAY MAR ROXAS?? Pati KATHNIEL DINADAMAY NIYO PA!,1
"RT @fckyeahkimchiu: ""Nognog. Pandak. Laki sa hirap. YUN LANG."" End of ad. TANGINA MO BINAY. #OTWOLGinoongTenement",1
Naiinis ako sa sobrang pagkadesperado ni Mar Roxas!  ??????,1
"Pag ba nanalo si Mar Roxas Ipanema, Havaianas, Toe Berries na ipapamigay ni Korina na tsinelas?",1
Pag nakahabol si Roxas kay Duterte shut up na lang ako. ??,1
Binay is hopeless. Yes or no is a disaster.,1
BINAY !! Utang na loob #Debate ito hindi #TalkShow .. Makaintriga naman 'to. Hahaha. #PiliPinasDebate2016,1
"VP BINAY dahil gigil po ako sayo, ito para sayo... TANG INA MO PO! CAPS LOCK para damang dama mo! Di ka nakakatuwa VP!",1
Ang negative takot sa negative.  Binay camp cries foul over  ‘negative’ TV ads https://t.co/DgQusPZU1O via @inquirerdotnet,1
PLS!!! WAG NA TAYO PALOLOKO SA PUTANG INANG GOBYERNO MERON TAYO!! WE NEED CHANGE! MAR ROXAS WHY SO DESPIRATE???! TANGGAPIN MO NA TALO KA!!!,1
RT @jylexcx: Only Binay is fit for the role of Kokey 2016 ??????,1
"Tang ina #Laglagbala bala pa lang sa NAIA hindi kaya ni @MARoxas, shabu sa bilibid di rin kaya #TraPOE #Duterte2016 https://t.co/PzaPBaftGo",1
Kadaming satsat ni Binay. Nakakairita. Hays.,1
Nandiri ako sa commercial ni Binay. Di pa lumabas mukha nya don a!,1
"Thank you Mar, Grace, MDS, for fighting the good fight! Binay, pakyu pa rin.",1
"I'm not pro-Binay, but peeps, he promised to scrap Income Tax for earners of PHP30K/mo &amp; below, not the entire income tax. Basa muna ha?!",1
"""SinOng magtutulungan kung di tayo?"" TABGINA MO BINAY TINULUNGAN MO BA KAMI NUNG NANGURAKOT KA HA",1
RT @zenszei: @maxell_lander @commondeathave Mar Roxas started the sabotage. Abaya is continuing it. Poor Filipino riders. They're left to s…,1
Kelan niyo pa aayusin MRT? Pag nanalo na si Mar Roxas sa election? More reasons to boycott yung kandidato niyo uy @DOTCPhilippines,1
Justin binay: IS IT TOO LATE NOW TO SAY SORRY? https://t.co/eoIietmmK4,1
"""pls vote mar roxas for traffic enforcer"" ??",1
"Tsk tsk... Wala kasi silang credibility eh.. Like sa UP and Binay issue, narat-rat din sila dun#ABSCBNnomore  https://t.co/KXcPPFFmx7",1
Busit.. Nandto nanaman tong binay commercial ?? tama na please shet,1
"Kahit sino nalang manalo, please wag lang sina roxas, binay, poe, mar, grace at jojo. Please! Please!",1
Foreign investors worried of VP Binay win in 2016 elections https://t.co/Mmq1RPzOmr,1
Iboboto mo si duterte pero ang lalabas sa machine si Roxas binoto mo. Anong kashitan yan? ??,1
tangina niyo daw sabi ni binay ?? https://t.co/mZfy50kXLd,1
RT @EdcelGonzales: Naiimbyerna ako dito sa adsni Binay. ????,1
PUTANGINA KA BINAY UG HASTA SADS PUTANGINANG RAMA POTA MGA WAY RESPETO https://t.co/wlE3XtkPso,1
#NAME?,1
Mukhang confident si Binay na 'mababawi' nya yung mga nagastos niya sa kanyang mga tv ads,1
Ughh! Nag mamalinis si binay!!!!!! Hindi convincing!! Muka parin syang madumi!????????????????????????,1
"RT @Dyan_Kanalang: So si Binay inborn ang talent magnakaw, magsinungaling, manisi, at takbuhan ang hamon?  https://t.co/LQuE83ZCyS",1
DUTERTE FOR PRESIDENT,1
ASAN LOGIC NYO? MAY MASABI LANG? NAKIKISABAY SA USO. USO KASI NGAYON IBASH ANG KN DAHIL KAY MAR ROXAS EH.,1
@sydonniejane12 Hahahaha kalayo ?? Ayaw ko sa kanilang tatlo ni Grace Poe pati Binay mga plastik. Mga kampon ni Noynoy panot ??,1
"@AlDINGRichards Mars, si BInay lang 'yun? Chos! OMG! pwede! Nognog, pandak, laki sa hirap. DingDing! Hahahaha",1
Kung sino mang babae ang nagsasalita dun sa commercial ni binay na kung sino pa ang nognog pandak keme.  Mawalan ka sana ng boses tang ina !,1
#KapalMuks #Binay #IEC2016 | ctto https://t.co/gwk5n43sFW,1
Bat ganoon pa annoying ng pa annoying yung mga binay ads. ?? #sorrynotsorry,1
OA nung HT na Dayaang Dilaw! Juskolord nangunguna nmn si Duterte at pangatlo si Roxas. May mga bumoto rn nmn ky Roxas hndi tyo iisa ng isip.,1
"Hindi ko isusugal ang anim na taon sa drama, gimik at pangakong imposible nina poe, binay at duterte.  KAY ROXAS KAMI",1
@nicanorlagun Roxas polls at only 12 percent in Metro Manila. Binay scores higher. Nakakahiya. Sukang-suka sa kanya ang taumbayan.,1
"Nognog Binay, you're so annoying. Hays ??",1
Hay naku Binay lahat na ata pinangako mo https://t.co/1Cp6zBegW3,1
RT @NaDeanMaitem: Badtrip din tong ad ni binay eh. Nognog pandak laki sa hirap nako nako nako,1
"waiting for Mar, Binay and Duterte to make sapakan ??",1
Overheard a group of pedicab drivers voting for Binay. Nasira araw ko.,1
"PRO-STUDENT MY ASSPuro kayo ""we raise your concerns, wala kami magagawa chuchu"" &amp; ""Di ko function 'yan""Binay Mode: ON",1
WAG AKO ./. ??,1
"Jusko, bakit sunod sunod ang ad ni Mar Roxas? ??????????",1
"Mga pro-Binay yung either nakikinabang sa ""pangungupit"" niya or yung mga walang kadalaan sa mga pa-dramang pangako ng mga politiko.",1
@NJVV04 I hate binay,1
@ajmaligantonio DU30 din ako tol tahahaha dati kay poe dami issues ngayon sa papa digong natin hahahahaha,1
"Overheard at BandilaBinay: ""Marami pa rin sa ating mga kababayan ang kapos sa pera, walang pang-kain, etc...""OO GAGO NINAKAW MO EH.",1
"Yung ad ni Binay, kahit ang happy happy mo pag narining mo mabwibwisit ka.",1
Definitely ain't gonna waste my almost 11 hours of waiting just to vote for binay!! ???? yay!!! Finalleh! ?? https://t.co/8S5Y4ki5rU,1
Tangina ni mar roxas bat di nalang sya kinain ng pusa noong bata pa sya,1
HOY GERARDO LANUZA ANG KAPAL MO PARA SABIHING TANGA ANG UP STUDENTS SA PAGPILI KAY LENI. IKAW TUTA KA NI GRACE POE. TUTA KA NG KANO. HAYUP!,1
Nakakaurat talaga commercial ni binay. Gagu nagsasayang ka lang ng pera walang boboto sayo. ./.,1
RT @dyesameh: Hayyy naku Binay. #OTWOLBackToYou,1
Mar Roxas is a textbook case: relatively strong academically but hopeless as a human being.,1
Ayan na si Mar Roxas pumangalawa na! Omg! Paktay na! #HalalanResults,1
"Buti nalang at malayo ang lamang ni SOON TO BE PRESIDENT DUTERTE. Kung dikit yan kay Roxas, #DayaangMatuwid talaga labanan. #BilangPilipino",1
"""Only Binay""""Ipagpapatuloy ko ang nasimulan ni FPJ""""Ako si Mar - trabaho lang, walang drama""""Patay kayo""Me: https://t.co/P9ojtCP6Gp",1
Hay Binay drama nanaman po.,1
#Halalan2016 https://t.co/Rqhy2WNhS4,1
SINO PA BA? ONLY BINAY ????,1
Napaghahalataang mukang pera ah. #NogNogHambog,1
Jusko trillanes araw araw n lng yang putak mo...#DutertePaRin,1
Only Binay ang korap?,1
"Nognog lang pala tutulungan ni Binay, pano naman kaming hindi nognog? Di kita iboboto unfair ka! ??",1
Woops HAHAHAHA,1
Karma? KARMA. Junjun Binay ??,1
@cruz_kateashley @CrstneChvz @juneldelacruz19 @kuyajoshuaa @NicksChan637237 Hahaha ashleh. Taghirap tayo e pinapabayan na tayo ni fafa binay,1
Sobrang mali.,1
Ang daming Nakiki boto kay Duterte kahit Mar Roxas na nga sila so SHUT UP NALANG KAYO NO! ??????????,1
NABEABEAST MODE NA AKO SA COMMERCIALS NI MAR ROXAS POTA. SARAP PATAYIN NG TV. ??????,1
"Mali ka Binay, kaya may ganyang kaso gaya ni Mang Jun dahil sa corrupt at magnanakaw na kagaya mo! #PiliPinasDebates2016",1
